,AspectRatio,MADX,MADY,AvgU,MADU,AvgV,MADV,CorrXY,CorrXP,CorrXU,CorrXV,CorrYP,CorrYU,CorrYV,CorrPU,CorrPV,CorrUV,NumXMin,NumXMax,NumYMin,NumYMax,NumUMin,NumUMax,NumVMin,NumVMax,Character
0,2.687499999999998,0.13191760988938164,0.43337881461941136,0.2509398287287784,1.3747256158929384,-0.7774410186891136,2.6345972765196617,-0.08734566356620921,-0.35457747409932,0.6360621394442108,0.5837752953359853,-0.14887910466098275,-0.16654286209408448,0.5138877454361768,-0.25888396417178644,-0.5501685550872323,0.5695373526456555,2,0,1,2,2,2,2,1,Q
0,1.8064516129032215,0.21360683552810733,0.35657141046770524,0.6607760471326183,0.815007453204816,0.4923646121288373,1.8485983717806824,0.7718919426131798,-0.25122771950047684,0.8569873385024738,0.585260453802749,-0.6402406020930209,0.6495659800204715,0.5538094198263631,0.04101480213092242,0.020963330733448467,0.8118446619053402,0,0,0,0,0,1,1,1,R
0,2.261904761904771,0.16770885996081072,0.5444253355472994,-0.49569196501012375,1.3241156211334455,-1.1923381824900374,1.3318832076011757,0.40920641295806254,0.09245858379906242,0.6684153098651368,-0.12048107038580781,-0.1722512834422561,0.30055926526126114,0.4202654469667737,0.052189798480009944,-0.7907154977901655,-0.34455785163509234,0,1,0,0,2,1,1,0,S
0,3.9365079365079256,0.11723452079546047,0.5627635708525887,0.7373591908503774,1.21663682197851,-1.5444095214908418,4.20295262207536,-0.10572562089680372,-0.35923515294056585,0.7931909678127371,0.3748099395899193,-0.28737246257739535,-0.38486923513252624,0.3486639360804919,-0.29944887717377594,-0.8015498009472146,0.3490148376694207,0,0,1,0,2,2,1,1,T
0,1.508771929824561,0.2532834484491795,0.3841506134244671,0.7044869739714378,0.842768749612764,-1.321456688238175,3.2012746929316855,-0.20246488845836055,0.24303965376113482,0.5143353431489536,0.31490925188709956,-0.3035175523034991,-0.7135523615489645,0.36985374472428884,0.049061102869820336,0.11114640766106958,0.23750197544246607,0,0,1,1,1,1,2,1,U
0,1.6041666666666652,0.24905567622230582,0.4201960201467443,0.6408596100312982,0.5382591141268976,0.11544600568954354,2.256426389660303,-0.23984062235323667,0.3475403251263168,0.6859847407970013,0.5912491338253522,-0.7089722330317443,-0.6699302580063501,0.3864124687706734,0.8139319003910224,-0.16375298047114947,0.16583003607072305,0,0,1,0,1,0,1,1,V
0,1.0212765957446808,0.3361676392734662,0.31160006151212943,0.8406548130611121,0.6923589152573489,0.2767345325451532,2.3127990792651163,0.04281968972978956,0.13463462131391452,0.6141029968494981,0.5309507286634955,-0.7975499006704502,-0.5192051320334706,0.6268376324326336,0.6869806172148301,-0.32171626044120355,0.24902317162372212,0,0,1,1,1,2,2,2,W
0,2.0740740740740753,0.2405854006805398,0.4726491173395046,0.45042886481349903,1.8136757381810098,-3.163721416232004,3.8279218188378246,-0.12219867500915307,0.07188466520113482,0.15599196857590042,0.1508267132179553,-0.11038759393312453,-0.16633174137182047,0.6653379370205664,0.39647538673574884,-0.49227475272323784,-0.4077731804472036,0,0,0,0,1,1,2,1,X
0,3.1333333333333235,0.20761220117058457,0.47705426553131525,0.16879997073308595,1.1225059109153241,-1.5865351782767836,2.8733843778094865,-0.0692488977809995,0.6844524582394459,0.22036045313457772,0.053640076487766745,-0.20156183150408108,0.6282212550177392,0.6222927414721223,0.005097952760778213,-0.30274851487091486,0.4779779348370842,0,0,0,1,2,2,2,1,Y
0,2.399999999999994,0.1750251794410967,0.46708155445537813,1.0547066243413055,1.9229630973046024,-0.5818381662203642,2.7275703194031222,-0.2677327241852948,0.11989539149492413,0.8173242432492996,-0.004048868145419492,-0.23116199084086778,0.03908899255153575,0.5313887696207515,-0.19857055403678606,-0.7324183891805011,0.4164286240393501,1,0,0,0,3,2,1,0,Z
0,1.1259259259259249,0.1612324857404419,0.29527207717526804,0.4807056763015726,1.5182420297223642,-0.1576762105396239,3.656010379152831,-0.11607599990426444,0.28264911196624803,0.6731553299473207,0.3330419433894092,-0.25360730636342105,-0.5864639793662664,0.6345550688266133,0.23123575630143253,-0.2417402627209435,0.08574639209861522,0,0,0,1,7,3,4,1,A
0,2.2083333333333313,0.17457125789611722,0.33771696506399124,0.05245089538193124,1.319445236637323,-1.6468901668239282,2.1614698688953733,-0.32051856981300225,0.6010237623596921,0.36405761092811484,0.11574063302227501,-0.7846394871233556,0.23990413648503167,-0.05354758506324426,0.03352021778309515,0.15926500520836376,0.16945377191169572,0,0,0,0,2,2,4,5,B
0,1.4666666666666663,0.22357428458958886,0.43286225365551345,0.3154358412866546,1.6024513439397667,-1.217857772081398,1.640621942856917,-0.22178461006480635,-0.12855066264769865,0.5098140336757752,0.865987152544501,-0.42394458635630455,-0.8665839670197937,0.10420789590218313,0.35576463945214126,-0.08345432360880922,0.24357549192673283,0,0,0,0,1,1,2,2,C
0,2.245614035087713,0.18879849701833018,0.30066315951387806,0.004702530875985854,1.5336239848028423,-1.6138449690908334,2.453785789576564,0.3110612267453793,-0.32941422814076704,0.4292967595910303,0.0872149748418108,-0.6488930145801555,-0.4512847653936655,-0.23727066755823017,0.08959121404419587,0.2272194962030013,0.06925846119898005,0,0,1,0,1,1,3,0,D
0,1.1544715447154463,0.2454759922124091,0.2981314826149608,0.7471560223399873,2.2935858761798262,-0.5205619377587624,1.957443351337326,0.019139503561414663,0.17086303335322187,0.5735321004810638,0.7900221061603059,-0.026641313522654295,-0.6749922207260712,0.4961916247347726,0.20359189719461693,-0.005023581582689627,0.23761987464579112,0,0,0,0,2,3,1,1,E
0,2.3999999999999906,0.13149253888384205,0.3719423526111901,0.965412474487971,1.6450260541576969,2.7648047753114997,3.437733058075077,0.45933201137655993,0.03813219030409964,0.28789217911089393,-0.41556162929472557,0.386402560928577,0.6789388946905759,-0.026172991765161187,0.21330419984758797,0.5110702148572739,-0.39641930306720874,0,0,0,0,8,10,5,6,F
0,1.4465408805031463,0.15193216251157984,0.26273333921720715,0.3771638753238259,1.7410519661793211,-0.3225473857148015,3.0246552313686847,-0.19103681359938762,0.34392030675851565,0.6575683832223562,0.4541742177143551,-0.5408623223142078,-0.22618348159669435,0.43316565322349876,0.5443120094329974,0.012496383869762194,0.2945942944727032,0,0,0,1,0,0,2,1,G
0,2.438095238095238,0.19187970617126354,0.4127450562451225,0.6224004722927052,0.552251408299621,-1.6172440031826418,2.9601938240641013,-0.5719457701160793,0.32071243818643463,0.49709765125726074,-0.029378343185447485,-0.5736375300627036,-0.1465288837029885,0.23824630687844894,0.6073363344857908,-0.15437641017454296,-0.08157552203194485,0,0,1,0,0,1,3,2,H
0,21.066666666666645,0.05887394656911153,1.396391315554901,0.29062792385950853,0.5983253116014836,-5.7471304044623,6.121996017058094,-0.882260678867026,0.4409974655763834,0.5101306135630654,-0.24503831768984846,-0.5968111263491633,-0.3233408801627286,0.47395911596061324,0.6013782502991115,-0.8044108070001796,-0.49154028403726935,0,0,0,0,2,2,5,2,I
0,2.504504504504505,0.18205163013124434,0.5038697275227245,-0.41354815049600835,0.8396036463403856,-1.1157527935910025,2.0647315868762823,0.3542151394285124,-0.08931584783310699,0.5906845590304594,-0.8769370787258781,-0.7960640621895079,0.7109038398646171,-0.09418292284111535,-0.4805140885861188,-0.21813697407293575,-0.5588258808964739,0,0,0,0,2,1,0,0,J
0,2.407407407407405,0.23815530843877153,0.43998415252616657,1.4115305225924675,1.1972758182610643,-1.9096012121872905,5.941475351856032,0.07746040274439234,0.23200750054130034,0.6308409811215566,0.40517392913815586,-0.24379769285225922,0.09645285489998805,0.5406001521238949,0.24696821072108863,-0.3282764547846762,0.6495504895505461,0,0,0,0,1,2,2,0,K
0,45.66666666666832,0.04270384149339146,2.3859344167003744,-0.06293050459859718,0.384169676476824,-6.444399733951563,6.318426690169219,0.5875033288172504,-0.36840791869484824,0.461135434502421,-0.20282168330531122,-0.5229214928906529,-0.232362961648904,0.024313530523347945,-0.09961915310069897,-0.6475918456431057,0.18109381632246696,0,0,0,0,2,1,2,1,L
0,1.5466666666666673,0.24326065897886012,0.32967460446262187,0.6907193283006491,0.9081219033334286,-1.0506815295838021,3.9069584718911132,-0.13105112785054882,-0.014165465259954907,0.42363543128818915,-0.060072988369513296,-0.28015194416693345,0.5498511365066818,0.6989721487900652,-0.12192031767843768,-0.23480271227868293,0.708054815774629,0,0,1,0,0,1,2,2,M
0,2.2833333333333337,0.2623303059856581,0.45723081615108996,0.6464883819086671,0.8403240014768993,-1.6811538237486385,3.667749828116779,-0.4581832122116603,0.5526712760832707,0.350973899767065,-0.34401780667123255,-0.4869235192251916,0.539925481411586,0.4697983961128866,0.08657207002319421,-0.17123536492450286,-0.008572813808367722,0,0,1,0,0,1,2,1,N
0,1.293333333333334,0.18649731646486417,0.31069593325056505,-0.08827819701831195,1.7225815559499047,0.17513900394002668,2.3460492989820843,0.07770934441486481,0.30514558885806603,0.46290907160510464,0.8679125158063353,-0.2426894826965482,-0.7311565781388639,0.4587630747585199,0.0933362715830438,0.2558223119706487,0.11529135739427417,0,0,0,0,0,1,1,2,O
0,3.733333333333347,0.12500029058874768,0.4815209301567736,0.016219307156677517,1.0342318774510084,-0.6561771635114284,4.471005822644989,0.43809021938123166,0.2970115308169196,0.4287371605546824,-0.1703863151909128,-0.33501433988953055,0.5145760456547781,0.47654655242449684,-0.03389435032008042,-0.013838044849735153,0.25908626791013795,0,0,1,0,1,4,2,1,P
0,2.2280701754385945,0.176519163499198,0.3905930261450586,-0.11062554838838314,1.5668986223450732,-1.4495371357384423,3.585966746496404,0.07725892872384013,0.16769116301597928,0.4221059079700704,0.30290977535663227,-0.5558750160154545,-0.1565101407630585,0.6515482534088126,0.2607891042492298,-0.45923975662840594,0.3221928111523379,0,0,1,1,1,1,3,1,Q
0,1.9777777777777799,0.1687910399079774,0.46549020478153474,0.5579096239047175,1.0872172332727306,-0.39864950621650386,3.1583858711829462,0.6475742628915035,0.05553494666156439,0.7556057999533535,0.18286393987441862,-0.44041630697680095,0.5086914824284694,0.2551685777584519,0.39550846706075005,0.3378810952190574,0.482131283062164,0,0,1,0,1,1,1,1,R
0,1.8476190476190477,0.21967006576359258,0.4217601407984094,-0.6062498413278194,1.7486057620189628,-0.9361837835226677,1.6678173474403633,0.013978194660858097,-0.12366441220280215,0.4471325168284491,-0.041139346047593936,-0.3672891782452521,0.033103729210518906,0.4342536937080502,-0.09997685940660174,-0.2350202673132479,-0.24710908982532215,0,0,0,0,2,1,2,2,S
0,1.940740740740738,0.1396877340336518,0.2883145181105199,0.9909174789232781,1.238518571816165,-1.6419734105049508,2.9247791616817946,0.3227980809845567,0.41180973772355506,0.28066553955989665,0.24173634451045842,-0.346076115311086,-0.006400566682470988,0.27965066718885473,0.11029335316989962,-0.24354817272684626,0.7088520224105332,0,0,0,0,2,2,2,1,T
0,1.6761904761904762,0.2563534004867875,0.3847282656919067,0.6541093783608819,0.7570248643365418,0.2604688394413691,2.2757134493410662,0.08836990461218651,0.5958332136872021,-0.10277092769730371,0.8174387517236791,-0.43379079025714945,-0.9504630111106122,0.4556314488502075,0.28415539688426905,0.21932327383700492,-0.3563069112809896,0,0,0,0,0,1,1,1,U
0,2.451612903225804,0.1855140856742569,0.5058292943501348,0.594320446107307,0.5196617541213979,0.40428998299364977,3.0384761078531253,0.11003379416969027,0.5711441241158315,0.23366123318159188,0.5725437979368568,-0.40318281565716235,-0.3420299241901796,0.4392356092737665,0.48364854148016445,0.2658631260586059,-0.1961828867920395,0,0,0,0,3,2,1,2,V
0,1.2982456140350882,0.24310557211045544,0.3148330952927983,0.8032383366389387,0.4145451726326684,-0.034680901063090734,3.6952739130384518,0.0814964118512929,0.5129414968395425,0.49673445928795057,0.446007335681472,-0.46508212453063463,-0.5901765547044532,0.6091289075984946,0.7191582332472433,-0.011904104149518317,-0.17133683311909076,0,0,1,1,1,1,2,3,W
0,2.5294117647058787,0.16996596950331028,0.4577339288520428,0.13180809101720692,1.5607690342795812,-3.5862050352050834,2.643341932674738,0.19152355673568738,-0.23651664421198534,0.4814299150451963,-0.08761476003840285,-0.650050572769433,-0.1687714807273408,0.3053532615656811,0.2169308472224821,-0.4679646848205858,-0.021901499214974373,0,0,0,0,1,3,3,3,X
0,4.39999999999999,0.17287695389781668,0.623060858780833,0.031214904832931694,0.8726496878503074,-1.9070457187857264,3.415253741413273,-0.23596841452657094,0.6717336082582127,0.29951272608671825,-0.06374074997838164,-0.4860513409972222,0.5001018473877731,0.4767434550173116,0.012651941664415283,-0.4869989792906861,0.14716985255045786,0,0,1,1,1,1,2,1,Y
0,1.4013605442176855,0.197707543313231,0.23285349989246354,1.9686931113837705,4.29789142431109,-0.9355753054889837,3.5674841732636895,-0.1400767941797446,0.2891832898417008,0.7798717825919903,0.24619320925923927,-0.13895708354123193,0.2796658353456858,0.48227337891342176,0.10628037057922939,-0.3282900891844235,0.5916604211783028,0,0,0,0,4,4,6,4,Z
0,1.0606060606060612,0.24735885050528386,0.32403724366403525,0.5913413141771451,1.1515907007146584,-0.8588801543946272,3.4167484839642954,-0.33895007975156133,0.42146364326995434,0.5912601467377254,0.31732101708608723,-0.37437659335282,-0.536423660714904,0.5386966466516899,0.40652969753633933,-0.28108001221169593,0.26486162610389963,0,0,2,1,0,2,3,2,A
0,1.2252252252252263,0.18312666001678457,0.36766005432176424,0.48265760462875285,1.2425468026663657,-0.6715907959258369,2.958673437235456,-0.21013935566228886,-0.07248574388703032,0.6918521549580492,0.32614583922972484,-0.3006982878351458,-0.5198463001040587,0.611446364064701,0.005190231337927295,-0.2659847361460975,0.3093307016434816,0,0,2,2,1,1,3,1,A
0,2.0714285714285716,0.18949318193990466,0.38214610268400256,0.2614206391424451,1.2638929215244767,-1.2459845546974362,2.9766792150991885,-0.40489692536970295,0.6090723213575608,0.28081149861274135,-0.09517566789139403,-0.6257635507311733,0.4722682967133273,0.12214284021476635,-0.06880057753271968,0.06586787793747141,0.07562198125314325,0,0,1,1,2,2,2,1,B
0,2.608695652173917,0.17581533989086973,0.48237055573727083,0.12161352354482424,0.9785057663547345,-1.697424036036524,3.3823737093407296,-0.4893719784179194,0.6282247003859178,0.2852550613391174,0.10037839502345235,-0.6342683276151928,0.29210048159636304,0.13973345635460918,0.15448000789329983,-0.2654734612453108,0.03588142765078145,0,0,1,0,1,1,2,1,B
0,1.2962962962962943,0.2351688193540179,0.4185109928221594,-0.2000296253222215,1.741197465926703,-0.491555324773841,1.5543975842410884,-0.029210755516779496,-0.3703681680270526,0.46703270217278015,0.8939194139376112,-0.30487715821151673,-0.6164546534746524,0.35688354692761637,0.2357775685163842,-0.3686904424526959,0.2898643926114081,0,1,1,0,1,1,1,1,C
0,1.4285714285714297,0.20677454941485007,0.4287882635987138,0.6742470095246261,1.6869104878109713,-0.23835490745430182,1.769360657098264,0.006004782768645732,-0.5367108232255581,0.5125007373916091,0.8340561692076557,-0.5828682451275234,-0.3321469812586337,0.3563878056131263,-0.27249710829861096,-0.7761291593852861,0.594184219646819,1,0,1,1,2,2,1,1,C
0,2.016260162601622,0.12426940709045688,0.3285241638070498,0.2769168998351355,1.3987785868772014,-0.6459871444065594,3.2558208948273935,-0.02566595391710631,-0.21579828504140547,0.7171596005866517,0.25447607551572776,0.16693025925813113,-0.2603267251999188,0.6350409056015468,-0.3201584009234439,-0.10375965099495268,0.3096124585101359,0,1,1,2,2,1,2,2,D
0,2.9487179487179374,0.14041083038086727,0.39420552166482387,0.20152898896358717,1.1041874974212962,-0.16901623976319585,3.8382493611919393,0.5694153084246433,-0.0924418601303827,0.471432606666904,0.3749130151130185,0.2774312730046833,-0.2793080510293626,0.516403205876854,-0.11178755835760813,-0.07476010303484955,0.1903794284936302,0,0,1,1,1,1,2,1,D
0,1.6041666666666645,0.20443499093392822,0.3032116675879646,0.43032483809661215,1.5822155851234803,-0.20530948241355731,2.2428557338509933,-0.0718097916407418,0.05617178140416013,0.653078188712615,0.7200361703720128,-0.07417793469025893,-0.4804138506592029,0.4752044807584358,0.2823179754538694,-0.2672293797494425,0.380036141171072,0,1,1,1,1,2,1,2,E
0,1.6344086021505373,0.19809160055740624,0.34046172479702763,0.2765893394877548,1.6109617179491407,-0.27661595402906475,2.344340064775664,-0.20983259784737335,-0.15203782932309864,0.494971992288729,0.6873388386216763,0.119815405886411,-0.5958076682211974,0.388269166770866,0.22919135290127604,-0.3265615573057195,0.20121085693520666,1,0,1,1,1,2,1,2,E
0,2.8518518518518494,0.14201547761689184,0.3432509335638241,0.26889885718867423,1.0200912681229142,-1.7751930665580542,3.207308234952959,0.22239163886083854,0.17083122087684438,0.6458454423051687,0.007879305387075939,-0.48015252042818124,0.280886433800434,0.14904104974684765,0.048320624207346646,-0.6971654494275576,0.10854291406429356,0,0,1,0,1,1,1,3,F
0,2.4102564102564106,0.13441360971038407,0.3924968841372949,0.4317744837563344,1.2736950554863788,-0.9292830638276381,2.5796230010958503,0.383395057708805,0.04222424269053725,0.8124003116679727,-0.04950406495880363,-0.4172664361886526,0.29497079920293356,0.24921260254742228,-0.124188333639141,-0.849957411873024,0.2504035690608439,0,0,1,0,2,2,2,2,F
0,1.2848484848484811,0.18738697353892073,0.2851601440092948,0.6085881222264381,1.7158755755491637,-0.6359008324856387,2.4081215983642097,0.08640507690896194,0.03628338617090528,0.6900987366279989,0.26902775061100626,-0.6499318894598947,0.2767990443296726,0.31487927722045966,0.05774805088029499,0.008513212615723024,0.47307753651541606,1,0,2,2,2,3,2,3,G
0,1.3703703703703707,0.14533421106985367,0.2911668247839791,0.6685043054374641,1.6347634947969907,-0.3150822936713676,2.318807071670371,0.06973314443561723,-0.18883619032132787,0.8227971248688327,0.24598890372941815,-0.6125112663405754,0.1926893992901773,0.4263801855068185,-0.21806353735874456,-0.2547719995656471,0.4543113188945724,0,0,1,1,3,3,2,3,G
0,2.4166666666666656,0.16705610262193596,0.4620470297637723,0.6083582622289814,0.4837942602019208,-1.3385626403672126,3.045306171117883,-0.6098107858537358,0.41210779869985137,0.740704215519634,-0.002089443110612534,-0.6078376733465778,-0.1656947646785479,0.2537696078948697,0.1712573986645699,-0.07966803674258252,0.19993534930563384,0,0,2,1,0,2,2,1,H
0,2.1142857142857143,0.17303654295336238,0.4280353047401565,0.6971157363716517,0.6055043393932812,-1.1493900902076253,3.0118147865624025,-0.5200021222746707,-0.056402057870994754,0.8414445239923346,0.09479263296119547,-0.49518632821985137,-0.1874238775328808,0.2571922752718891,-0.25923634309615884,-0.10479913656874452,0.30625557574588047,0,0,2,1,1,1,2,1,H
0,14.266666666666758,0.06324623731996466,1.3314803798580932,0.48601963359141026,0.4712218362762009,-0.9393572907471537,3.9692958344293006,-0.26623773340950674,0.3999027383668368,-0.006425403999724771,-0.3607796265549858,-0.29837008366178985,0.002618873447475889,0.675427992013168,0.4790451715761324,-0.6748895534708892,-0.4286373774013802,0,0,0,1,3,3,1,1,I
0,8.81481481481477,0.10252632947532635,0.9589915228490574,0.31716682140413643,0.5703179807343692,-1.1926691191276644,2.4192556713019258,-0.9132380739616399,0.5088903092949552,0.5593001777324841,-0.8635672506810979,-0.4320990518426637,-0.43575900174313165,0.8153370399039895,0.6923161808396703,-0.6630648160163399,-0.6649243352812336,0,0,0,0,1,1,1,1,I
0,4.179487179487189,0.12413873079461465,0.6192611118218208,-0.4657638463299653,0.9816102606380399,-1.3799682867697478,3.3153462500191986,0.7150842928125313,-0.2912754876222312,0.5603145159794278,-0.46177953514340436,-0.6505410383588635,0.4345776737948225,0.2336706646613243,-0.40260231699816507,-0.4556002961926373,-0.12637119769021268,0,0,1,0,4,2,2,3,J
0,4.69444444444444,0.10354005855735939,0.718702865761689,-0.23659143719946713,0.8805748869238684,-1.4049104236533558,4.749353516061255,0.6251208375745184,-0.13389843472187998,0.7661337333433166,-0.3175027451976034,-0.6259650826217084,0.6020975508418693,0.33494640491748495,-0.44677710255308367,-0.6834975956059232,0.060755626126505036,0,0,1,0,1,1,1,1,J
0,2.020202020202021,0.23282871881374603,0.3900783477024873,-0.1526063577720954,1.690378416466623,-2.578389427769857,2.405430560174761,-0.18088729190322358,-0.06688804516626232,0.10376780343565528,0.2912227720520487,-0.39340610442124085,-0.09566680048247475,0.5900724711599631,-0.24535822399600477,-0.6348222182597529,0.3226267163961262,0,0,0,0,2,4,3,2,K
0,2.4827586206896495,0.2221690776581963,0.4311020064963471,0.27846105089500234,1.2729426065732914,-2.118590346516326,2.61780983210105,-0.26884816248386345,-0.12643659296410661,0.5267319328743627,0.4871198659415022,-0.2663229072366751,-0.15026684225929607,0.5468101673344342,-0.03264928565899493,-0.4959298599278701,0.30139182078330357,1,0,0,0,2,2,3,2,K
0,1.9803921568627432,0.17788575949508842,0.42661435289173133,0.6302708049221157,0.8284839428421044,0.018651075306652026,2.609847952842645,0.12495467840862026,0.18192624721876,0.4770795073822481,0.11664855953633511,0.5323447528171676,-0.40291873417590696,0.41584343815996033,0.0813647980882965,0.014803173345321864,0.3142467654934034,1,0,0,1,1,1,2,1,L
0,2.2156862745098014,0.16326452542251796,0.43994219755718894,0.8745247330446559,1.0861005284539555,-0.3007740352900254,2.6659702174189563,0.3370908139238227,0.25104000893617867,0.20222542195910154,0.17696089628853365,0.5196693658453508,-0.4891672602424974,0.47830843652432775,-0.05455571902968526,0.20418664662095296,0.2502554968881461,0,1,0,1,2,2,2,1,L
0,1.1481481481481475,0.24559382243615357,0.2992606206722017,0.8654961095878727,0.7573274581405309,-0.8504651227254856,3.401340827643139,-0.3511949754807693,0.6098418295630194,0.44119463776218304,-0.06083209294313746,-0.2943718988628081,0.5752171580759016,0.7188871701805567,0.34186949413518436,0.1203683634006142,0.5776520316553339,0,0,2,2,1,2,3,2,M
